User_ID,Start_DateTime,End_DateTime,Type,Location
user180@example.com,10/02/2027 12:00,10/02/2027 12:30,All,Parramatta
user183@example.com,10/02/2027 10:00,10/02/2027 10:30,In-Person,Parramatta
user126@example.com,10/02/2027 13:00,10/02/2027 13:30,In-Person,Canberra
user161@example.com,10/02/2027 10:00,10/02/2027 10:30,All,Sydney CBD
user020@example.com,10/02/2027 14:30,10/02/2027 15:00,Online,Canberra
user192@example.com,10/02/2027 09:00,10/02/2027 09:30,Online,Gold Coast
user117@example.com,10/02/2027 12:00,10/02/2027 12:30,All,Sydney CBD
user001@example.com,10/02/2027 15:30,10/02/2027 16:00,Online,Gold Coast
user163@example.com,10/02/2027 09:00,10/02/2027 09:30,All,Canberra
user102@example.com,10/02/2027 13:30,10/02/2027 14:00,In-Person,Gold Coast
user127@example.com,10/02/2027 11:00,10/02/2027 11:30,Online,Parramatta
user087@example.com,10/02/2027 12:00,10/02/2027 12:30,Online,Sydney CBD
user145@example.com,10/02/2027 16:30,10/02/2027 17:00,All,Parramatta
user012@example.com,10/02/2027 15:30,10/02/2027 16:00,Online,Geelong
user005@example.com,10/02/2027 09:30,10/02/2027 10:00,All,Canberra
user117@example.com,10/02/2027 09:30,10/02/2027 10:00,In-Person,Canberra
user177@example.com,10/02/2027 08:00,10/02/2027 08:30,Online,Parramatta
user041@example.com,10/02/2027 10:00,10/02/2027 10:30,All,Sydney CBD
user065@example.com,10/02/2027 12:00,10/02/2027 12:30,In-Person,Sydney CBD
user014@example.com,10/02/2027 09:00,10/02/2027 09:30,Online,Parramatta
user186@example.com,10/02/2027 14:00,10/02/2027 14:30,All,Sydney CBD
user181@example.com,10/02/2027 11:30,10/02/2027 12:00,Online,Geelong
user123@example.com,10/02/2027 09:30,10/02/2027 10:00,In-Person,Parramatta
user058@example.com,10/02/2027 09:00,10/02/2027 09:30,In-Person,Gold Coast
user003@example.com,10/02/2027 16:00,10/02/2027 16:30,All,Canberra
user031@example.com,10/02/2027 08:00,10/02/2027 08:30,All,Sydney CBD
user123@example.com,10/02/2027 14:30,10/02/2027 15:00,All,Parramatta
user023@example.com,10/02/2027 09:00,10/02/2027 09:30,In-Person,Canberra
user095@example.com,10/02/2027 09:30,10/02/2027 10:00,In-Person,Sydney CBD
user199@example.com,10/02/2027 12:30,10/02/2027 13:00,In-Person,Canberra
user018@example.com,10/02/2027 10:00,10/02/2027 10:30,All,Parramatta
user157@example.com,10/02/2027 16:00,10/02/2027 16:30,All,Geelong
user185@example.com,10/02/2027 10:30,10/02/2027 11:00,Online,Sydney CBD
user106@example.com,10/02/2027 11:00,10/02/2027 11:30,All,Parramatta
user056@example.com,10/02/2027 17:30,10/02/2027 18:00,All,Canberra
user193@example.com,10/02/2027 09:00,10/02/2027 09:30,In-Person,Parramatta
user090@example.com,10/02/2027 09:30,10/02/2027 10:00,All,Canberra
user064@example.com,10/02/2027 14:30,10/02/2027 15:00,Online,Parramatta
user064@example.com,10/02/2027 12:00,10/02/2027 12:30,All,Geelong
user185@example.com,10/02/2027 16:30,10/02/2027 17:00,All,Gold Coast
user169@example.com,10/02/2027 17:30,10/02/2027 18:00,Online,Geelong
user156@example.com,10/02/2027 12:30,10/02/2027 13:00,In-Person,Gold Coast
user076@example.com,10/02/2027 16:00,10/02/2027 16:30,In-Person,Canberra
user099@example.com,10/02/2027 08:30,10/02/2027 09:00,In-Person,Canberra
user164@example.com,10/02/2027 09:30,10/02/2027 10:00,In-Person,Canberra
user004@example.com,10/02/2027 17:30,10/02/2027 18:00,In-Person,Gold Coast
user100@example.com,10/02/2027 13:30,10/02/2027 14:00,Online,Parramatta
user140@example.com,10/02/2027 17:00,10/02/2027 17:30,Online,Sydney CBD
user005@example.com,10/02/2027 10:30,10/02/2027 11:00,Online,Geelong
user068@example.com,10/02/2027 17:00,10/02/2027 17:30,In-Person,Geelong
user102@example.com,10/02/2027 11:00,10/02/2027 11:30,In-Person,Geelong
user197@example.com,10/02/2027 16:00,10/02/2027 16:30,Online,Gold Coast
user022@example.com,10/02/2027 14:30,10/02/2027 15:00,Online,Canberra
user040@example.com,10/02/2027 16:30,10/02/2027 17:00,All,Gold Coast
user021@example.com,10/02/2027 12:00,10/02/2027 12:30,In-Person,Sydney CBD
user138@example.com,10/02/2027 16:00,10/02/2027 16:30,In-Person,Parramatta
user163@example.com,10/02/2027 13:00,10/02/2027 13:30,Online,Gold Coast
user187@example.com,10/02/2027 09:00,10/02/2027 09:30,Online,Canberra
user023@example.com,10/02/2027 11:30,10/02/2027 12:00,In-Person,Parramatta
user157@example.com,10/02/2027 14:30,10/02/2027 15:00,In-Person,Canberra
user171@example.com,10/02/2027 17:30,10/02/2027 18:00,In-Person,Sydney CBD
user182@example.com,10/02/2027 10:30,10/02/2027 11:00,In-Person,Geelong
user042@example.com,10/02/2027 10:00,10/02/2027 10:30,All,Geelong
user133@example.com,10/02/2027 15:30,10/02/2027 16:00,Online,Gold Coast
user033@example.com,10/02/2027 12:00,10/02/2027 12:30,In-Person,Sydney CBD
user198@example.com,10/02/2027 12:00,10/02/2027 12:30,All,Geelong
user070@example.com,10/02/2027 08:00,10/02/2027 08:30,Online,Canberra
user183@example.com,10/02/2027 16:00,10/02/2027 16:30,In-Person,Sydney CBD
user128@example.com,10/02/2027 17:00,10/02/2027 17:30,All,Geelong
user015@example.com,10/02/2027 15:00,10/02/2027 15:30,All,Sydney CBD
user095@example.com,10/02/2027 15:30,10/02/2027 16:00,All,Parramatta
user147@example.com,10/02/2027 10:30,10/02/2027 11:00,Online,Geelong
user001@example.com,10/02/2027 09:30,10/02/2027 10:00,In-Person,Gold Coast
user012@example.com,10/02/2027 08:30,10/02/2027 09:00,In-Person,Parramatta
user039@example.com,10/02/2027 15:30,10/02/2027 16:00,Online,Canberra
user183@example.com,10/02/2027 10:30,10/02/2027 11:00,In-Person,Gold Coast
user064@example.com,10/02/2027 14:30,10/02/2027 15:00,In-Person,Sydney CBD
user070@example.com,10/02/2027 14:30,10/02/2027 15:00,All,Sydney CBD
user031@example.com,10/02/2027 09:00,10/02/2027 09:30,All,Sydney CBD
user046@example.com,10/02/2027 16:00,10/02/2027 16:30,All,Geelong
user103@example.com,10/02/2027 11:30,10/02/2027 12:00,All,Geelong
user199@example.com,10/02/2027 09:00,10/02/2027 09:30,Online,Sydney CBD
user142@example.com,10/02/2027 12:30,10/02/2027 13:00,Online,Geelong
user052@example.com,10/02/2027 15:00,10/02/2027 15:30,In-Person,Sydney CBD
user190@example.com,10/02/2027 12:30,10/02/2027 13:00,All,Sydney CBD
user095@example.com,10/02/2027 17:30,10/02/2027 18:00,In-Person,Canberra
user188@example.com,10/02/2027 17:00,10/02/2027 17:30,Online,Parramatta
user002@example.com,10/02/2027 16:30,10/02/2027 17:00,In-Person,Parramatta
user139@example.com,10/02/2027 14:30,10/02/2027 15:00,In-Person,Parramatta
user086@example.com,10/02/2027 13:30,10/02/2027 14:00,All,Geelong
user189@example.com,10/02/2027 08:00,10/02/2027 08:30,All,Canberra
user136@example.com,10/02/2027 12:30,10/02/2027 13:00,In-Person,Parramatta
user016@example.com,10/02/2027 11:30,10/02/2027 12:00,Online,Canberra
user024@example.com,10/02/2027 10:00,10/02/2027 10:30,All,Sydney CBD
user106@example.com,10/02/2027 08:30,10/02/2027 09:00,In-Person,Gold Coast
user149@example.com,10/02/2027 13:30,10/02/2027 14:00,Online,Geelong
user164@example.com,10/02/2027 09:30,10/02/2027 10:00,All,Parramatta
user146@example.com,10/02/2027 14:00,10/02/2027 14:30,In-Person,Gold Coast
user061@example.com,10/02/2027 08:30,10/02/2027 09:00,Online,Parramatta
user101@example.com,10/02/2027 12:30,10/02/2027 13:00,Online,Sydney CBD
user070@example.com,10/02/2027 13:00,10/02/2027 13:30,Online,Canberra
user035@example.com,10/02/2027 11:30,10/02/2027 12:00,In-Person,Parramatta
user028@example.com,10/02/2027 17:00,10/02/2027 17:30,In-Person,Parramatta
user081@example.com,10/02/2027 10:30,10/02/2027 11:00,Online,Canberra
user092@example.com,10/02/2027 14:30,10/02/2027 15:00,In-Person,Gold Coast
user119@example.com,10/02/2027 11:00,10/02/2027 11:30,Online,Sydney CBD
user041@example.com,10/02/2027 12:00,10/02/2027 12:30,In-Person,Geelong
user011@example.com,10/02/2027 12:30,10/02/2027 13:00,All,Gold Coast
user024@example.com,10/02/2027 11:00,10/02/2027 11:30,Online,Parramatta
user132@example.com,10/02/2027 11:30,10/02/2027 12:00,Online,Canberra
user067@example.com,10/02/2027 08:30,10/02/2027 09:00,All,Sydney CBD
user116@example.com,10/02/2027 10:30,10/02/2027 11:00,In-Person,Canberra
user064@example.com,10/02/2027 16:30,10/02/2027 17:00,All,Gold Coast
user036@example.com,10/02/2027 09:30,10/02/2027 10:00,Online,Geelong
user200@example.com,10/02/2027 09:30,10/02/2027 10:00,In-Person,Geelong
user103@example.com,10/02/2027 11:30,10/02/2027 12:00,In-Person,Parramatta
user150@example.com,10/02/2027 13:30,10/02/2027 14:00,All,Geelong
user006@example.com,10/02/2027 17:00,10/02/2027 17:30,Online,Geelong
user033@example.com,10/02/2027 09:00,10/02/2027 09:30,In-Person,Canberra
user011@example.com,10/02/2027 09:00,10/02/2027 09:30,Online,Geelong
user147@example.com,10/02/2027 15:00,10/02/2027 15:30,In-Person,Parramatta
user128@example.com,10/02/2027 14:30,10/02/2027 15:00,All,Canberra
user045@example.com,10/02/2027 08:00,10/02/2027 08:30,Online,Canberra
user071@example.com,10/02/2027 13:30,10/02/2027 14:00,In-Person,Parramatta
user009@example.com,10/02/2027 12:00,10/02/2027 12:30,Online,Parramatta
user063@example.com,10/02/2027 17:30,10/02/2027 18:00,All,Gold Coast
user141@example.com,10/02/2027 12:30,10/02/2027 13:00,Online,Canberra
user072@example.com,10/02/2027 15:30,10/02/2027 16:00,In-Person,Geelong
user052@example.com,10/02/2027 14:00,10/02/2027 14:30,In-Person,Canberra
user005@example.com,10/02/2027 16:00,10/02/2027 16:30,In-Person,Gold Coast
user123@example.com,10/02/2027 14:00,10/02/2027 14:30,All,Sydney CBD
user145@example.com,10/02/2027 16:30,10/02/2027 17:00,Online,Sydney CBD
user070@example.com,10/02/2027 16:00,10/02/2027 16:30,Online,Canberra
user153@example.com,10/02/2027 10:30,10/02/2027 11:00,In-Person,Sydney CBD
user015@example.com,10/02/2027 11:30,10/02/2027 12:00,In-Person,Sydney CBD
user197@example.com,10/02/2027 15:30,10/02/2027 16:00,All,Sydney CBD
user026@example.com,10/02/2027 17:00,10/02/2027 17:30,In-Person,Parramatta
user069@example.com,10/02/2027 11:30,10/02/2027 12:00,All,Parramatta
user196@example.com,10/02/2027 16:30,10/02/2027 17:00,All,Geelong
user091@example.com,10/02/2027 11:30,10/02/2027 12:00,All,Canberra
user152@example.com,10/02/2027 10:30,10/02/2027 11:00,In-Person,Parramatta
user152@example.com,10/02/2027 13:00,10/02/2027 13:30,All,Sydney CBD
user146@example.com,10/02/2027 08:00,10/02/2027 08:30,All,Sydney CBD
user049@example.com,10/02/2027 17:00,10/02/2027 17:30,In-Person,Gold Coast
user045@example.com,10/02/2027 15:30,10/02/2027 16:00,All,Sydney CBD
user015@example.com,10/02/2027 15:30,10/02/2027 16:00,In-Person,Geelong
user006@example.com,10/02/2027 11:30,10/02/2027 12:00,All,Parramatta
user085@example.com,10/02/2027 16:00,10/02/2027 16:30,Online,Geelong
user088@example.com,10/02/2027 17:30,10/02/2027 18:00,In-Person,Parramatta
user006@example.com,10/02/2027 10:30,10/02/2027 11:00,Online,Geelong
user199@example.com,10/02/2027 10:00,10/02/2027 10:30,All,Parramatta
user019@example.com,10/02/2027 09:30,10/02/2027 10:00,All,Sydney CBD
user151@example.com,10/02/2027 13:30,10/02/2027 14:00,All,Canberra
user083@example.com,10/02/2027 09:30,10/02/2027 10:00,Online,Sydney CBD
user164@example.com,10/02/2027 10:00,10/02/2027 10:30,In-Person,Canberra
user045@example.com,10/02/2027 15:30,10/02/2027 16:00,All,Sydney CBD
user092@example.com,10/02/2027 16:30,10/02/2027 17:00,All,Gold Coast
user045@example.com,10/02/2027 11:30,10/02/2027 12:00,All,Gold Coast
user033@example.com,10/02/2027 14:00,10/02/2027 14:30,Online,Sydney CBD
user180@example.com,10/02/2027 10:30,10/02/2027 11:00,All,Geelong
user009@example.com,10/02/2027 17:00,10/02/2027 17:30,Online,Gold Coast
user157@example.com,10/02/2027 10:30,10/02/2027 11:00,All,Sydney CBD
user027@example.com,10/02/2027 11:30,10/02/2027 12:00,All,Gold Coast
user191@example.com,10/02/2027 15:30,10/02/2027 16:00,In-Person,Sydney CBD
user082@example.com,10/02/2027 09:00,10/02/2027 09:30,In-Person,Sydney CBD
user182@example.com,10/02/2027 10:30,10/02/2027 11:00,All,Geelong
user068@example.com,10/02/2027 13:00,10/02/2027 13:30,Online,Geelong
user090@example.com,10/02/2027 11:00,10/02/2027 11:30,In-Person,Geelong
user013@example.com,10/02/2027 12:00,10/02/2027 12:30,In-Person,Geelong
user043@example.com,10/02/2027 14:00,10/02/2027 14:30,Online,Canberra
user090@example.com,10/02/2027 14:30,10/02/2027 15:00,Online,Canberra
user123@example.com,10/02/2027 16:30,10/02/2027 17:00,Online,Geelong
user042@example.com,10/02/2027 17:00,10/02/2027 17:30,All,Parramatta
user076@example.com,10/02/2027 15:00,10/02/2027 15:30,In-Person,Geelong
user027@example.com,10/02/2027 08:00,10/02/2027 08:30,Online,Sydney CBD
user097@example.com,10/02/2027 09:00,10/02/2027 09:30,Online,Parramatta
user141@example.com,10/02/2027 10:30,10/02/2027 11:00,All,Geelong
user158@example.com,10/02/2027 09:00,10/02/2027 09:30,Online,Gold Coast
user111@example.com,10/02/2027 15:30,10/02/2027 16:00,All,Geelong
user041@example.com,10/02/2027 10:30,10/02/2027 11:00,All,Canberra
user053@example.com,10/02/2027 08:30,10/02/2027 09:00,In-Person,Sydney CBD
user185@example.com,10/02/2027 11:00,10/02/2027 11:30,Online,Gold Coast
user077@example.com,10/02/2027 16:30,10/02/2027 17:00,Online,Sydney CBD
user101@example.com,10/02/2027 11:30,10/02/2027 12:00,In-Person,Geelong
user040@example.com,10/02/2027 17:00,10/02/2027 17:30,All,Canberra
user110@example.com,10/02/2027 08:30,10/02/2027 09:00,Online,Geelong
user123@example.com,10/02/2027 09:00,10/02/2027 09:30,Online,Gold Coast
user053@example.com,10/02/2027 11:00,10/02/2027 11:30,In-Person,Geelong
user021@example.com,10/02/2027 10:30,10/02/2027 11:00,All,Sydney CBD
user102@example.com,10/02/2027 15:30,10/02/2027 16:00,In-Person,Sydney CBD
user024@example.com,10/02/2027 15:30,10/02/2027 16:00,Online,Sydney CBD
user095@example.com,10/02/2027 16:30,10/02/2027 17:00,Online,Parramatta
user115@example.com,10/02/2027 14:00,10/02/2027 14:30,Online,Parramatta
user120@example.com,10/02/2027 08:30,10/02/2027 09:00,Online,Canberra
user145@example.com,10/02/2027 12:00,10/02/2027 12:30,In-Person,Sydney CBD
user022@example.com,10/02/2027 08:30,10/02/2027 09:00,In-Person,Geelong
user194@example.com,10/02/2027 13:30,10/02/2027 14:00,All,Canberra
user016@example.com,10/02/2027 17:00,10/02/2027 17:30,In-Person,Gold Coast
user138@example.com,10/02/2027 14:00,10/02/2027 14:30,All,Canberra
user122@example.com,10/02/2027 15:30,10/02/2027 16:00,All,Parramatta
user183@example.com,10/02/2027 12:30,10/02/2027 13:00,In-Person,Canberra
user133@example.com,10/02/2027 08:30,10/02/2027 09:00,All,Gold Coast
user038@example.com,10/02/2027 17:00,10/02/2027 17:30,All,Gold Coast
user043@example.com,10/02/2027 09:30,10/02/2027 10:00,Online,Parramatta
user011@example.com,10/02/2027 11:00,10/02/2027 11:30,In-Person,Parramatta
user052@example.com,10/02/2027 14:30,10/02/2027 15:00,In-Person,Canberra
user082@example.com,10/02/2027 10:00,10/02/2027 10:30,All,Sydney CBD
user143@example.com,10/02/2027 09:00,10/02/2027 09:30,In-Person,Canberra
user071@example.com,10/02/2027 14:00,10/02/2027 14:30,All,Sydney CBD
user180@example.com,10/02/2027 16:00,10/02/2027 16:30,Online,Geelong
user108@example.com,10/02/2027 17:30,10/02/2027 18:00,All,Gold Coast
user038@example.com,10/02/2027 09:30,10/02/2027 10:00,Online,Parramatta
user195@example.com,10/02/2027 17:00,10/02/2027 17:30,All,Gold Coast
user200@example.com,10/02/2027 09:30,10/02/2027 10:00,In-Person,Gold Coast
user089@example.com,10/02/2027 09:30,10/02/2027 10:00,Online,Gold Coast
user168@example.com,10/02/2027 14:30,10/02/2027 15:00,Online,Canberra
user122@example.com,10/02/2027 15:30,10/02/2027 16:00,All,Gold Coast
user104@example.com,10/02/2027 08:30,10/02/2027 09:00,In-Person,Sydney CBD
user175@example.com,10/02/2027 10:00,10/02/2027 10:30,All,Gold Coast
user085@example.com,10/02/2027 14:00,10/02/2027 14:30,In-Person,Canberra
user069@example.com,10/02/2027 11:30,10/02/2027 12:00,In-Person,Canberra
user078@example.com,10/02/2027 13:30,10/02/2027 14:00,In-Person,Sydney CBD
user179@example.com,10/02/2027 12:30,10/02/2027 13:00,Online,Canberra
user077@example.com,10/02/2027 09:30,10/02/2027 10:00,In-Person,Parramatta
user187@example.com,10/02/2027 15:00,10/02/2027 15:30,Online,Sydney CBD
user049@example.com,10/02/2027 14:30,10/02/2027 15:00,All,Geelong
user190@example.com,10/02/2027 15:00,10/02/2027 15:30,In-Person,Canberra
user015@example.com,10/02/2027 15:30,10/02/2027 16:00,All,Sydney CBD
user080@example.com,10/02/2027 16:00,10/02/2027 16:30,In-Person,Geelong
user200@example.com,10/02/2027 16:00,10/02/2027 16:30,Online,Parramatta
user045@example.com,10/02/2027 16:00,10/02/2027 16:30,All,Geelong
user064@example.com,10/02/2027 11:00,10/02/2027 11:30,In-Person,Geelong
user093@example.com,10/02/2027 08:30,10/02/2027 09:00,Online,Geelong
user119@example.com,10/02/2027 11:00,10/02/2027 11:30,Online,Sydney CBD
user175@example.com,10/02/2027 16:00,10/02/2027 16:30,Online,Geelong
user126@example.com,10/02/2027 08:00,10/02/2027 08:30,In-Person,Sydney CBD
user122@example.com,10/02/2027 17:30,10/02/2027 18:00,Online,Parramatta
user089@example.com,10/02/2027 17:00,10/02/2027 17:30,All,Sydney CBD
user073@example.com,10/02/2027 10:30,10/02/2027 11:00,Online,Geelong
user042@example.com,10/02/2027 08:00,10/02/2027 08:30,Online,Geelong
user166@example.com,10/02/2027 17:00,10/02/2027 17:30,In-Person,Parramatta
user069@example.com,10/02/2027 11:30,10/02/2027 12:00,All,Parramatta
user200@example.com,10/02/2027 14:30,10/02/2027 15:00,All,Geelong
user166@example.com,10/02/2027 08:00,10/02/2027 08:30,Online,Parramatta
user058@example.com,10/02/2027 10:30,10/02/2027 11:00,All,Geelong
user183@example.com,10/02/2027 12:00,10/02/2027 12:30,All,Sydney CBD
user090@example.com,10/02/2027 12:00,10/02/2027 12:30,Online,Canberra
user120@example.com,10/02/2027 15:00,10/02/2027 15:30,Online,Parramatta
user160@example.com,10/02/2027 12:30,10/02/2027 13:00,All,Gold Coast
user002@example.com,10/02/2027 14:00,10/02/2027 14:30,All,Geelong
user144@example.com,10/02/2027 16:00,10/02/2027 16:30,All,Sydney CBD
user077@example.com,10/02/2027 17:30,10/02/2027 18:00,All,Sydney CBD
user087@example.com,10/02/2027 09:30,10/02/2027 10:00,Online,Geelong
user071@example.com,10/02/2027 12:00,10/02/2027 12:30,All,Sydney CBD
user049@example.com,10/02/2027 12:00,10/02/2027 12:30,All,Sydney CBD
user015@example.com,10/02/2027 10:00,10/02/2027 10:30,All,Parramatta
user175@example.com,10/02/2027 17:30,10/02/2027 18:00,Online,Sydney CBD
user168@example.com,10/02/2027 10:00,10/02/2027 10:30,All,Geelong
user108@example.com,10/02/2027 15:30,10/02/2027 16:00,Online,Sydney CBD
user150@example.com,10/02/2027 14:00,10/02/2027 14:30,Online,Geelong
user186@example.com,10/02/2027 17:00,10/02/2027 17:30,In-Person,Sydney CBD
user164@example.com,10/02/2027 11:30,10/02/2027 12:00,All,Gold Coast
user130@example.com,10/02/2027 15:30,10/02/2027 16:00,All,Sydney CBD
user047@example.com,10/02/2027 12:30,10/02/2027 13:00,In-Person,Gold Coast
user033@example.com,10/02/2027 12:30,10/02/2027 13:00,In-Person,Canberra
user196@example.com,10/02/2027 12:00,10/02/2027 12:30,All,Gold Coast
user168@example.com,10/02/2027 10:30,10/02/2027 11:00,All,Sydney CBD
user058@example.com,10/02/2027 09:00,10/02/2027 09:30,In-Person,Sydney CBD
user096@example.com,10/02/2027 12:30,10/02/2027 13:00,Online,Sydney CBD
user119@example.com,10/02/2027 12:00,10/02/2027 12:30,All,Sydney CBD
user163@example.com,10/02/2027 09:30,10/02/2027 10:00,Online,Geelong
user019@example.com,10/02/2027 17:00,10/02/2027 17:30,All,Gold Coast
user031@example.com,10/02/2027 15:30,10/02/2027 16:00,In-Person,Gold Coast
user106@example.com,10/02/2027 14:00,10/02/2027 14:30,All,Sydney CBD
user052@example.com,10/02/2027 08:30,10/02/2027 09:00,In-Person,Parramatta
